benchmark_set,algorithm,FM,AM,AR,FM_std,AM_std,AR_std
graves_line,Birch_thresh_0.4,0.5990382921408305,0.187041739687252,0.0024996546529756397,0.5990382921408305,0.187041739687252,0.0024996546529756397
graves_parabolic,Birch_thresh_0.4,0.8003859639721091,0.5127513183772106,0.5986779955908273,0.7841242191323585,0.4627562583592187,0.5680845670671905
graves_ring,Birch_thresh_0.4,0.6549342810549325,0.2927892967861286,0.1826335122614472,0.6465946879753333,0.2311114747724221,0.11106086000919606
graves_zigzag,Birch_thresh_0.4,0.4996793702198717,0.3533217575737593,0.13586208774230454,0.5215453174800755,0.3803333666122793,0.17240162963507072
myOwn_3distr,Birch_thresh_0.4,1.0,1.0,1.0,0.9933335572221432,0.9829409811918864,0.9900168347249766
myOwn_3hearts,Birch_thresh_0.4,0.6060013449729144,0.40464468791845204,0.3558585186042042,0.6328499835745426,0.4734824313427952,0.4413463863524024
myOwn_sinAndCos,Birch_thresh_0.4,0.5859469844646257,0.1284765428570957,0.17140409526339387,0.5788008098680072,0.117848076644221,0.1583171470628377
other_iris,Birch_thresh_0.4,0.6645258902768231,0.5170137884954736,0.4491141790084353,0.6976913936267722,0.5939469026429339,0.5454371426684084
other_iris5,Birch_thresh_0.4,0.5736423463968034,0.2382488265859652,0.11399827718374862,0.4906141568476898,0.08709194344049294,-0.006412099143988799
other_square,Birch_thresh_0.4,0.5024155968824677,0.004137598189193603,0.0057289287345991214,0.6546223274971971,0.2914356889473284,0.1809262416288708
sipu_a1,Birch_thresh_0.4,0.9184429744064944,0.9461970186902698,0.9141553020400474,0.6952617484761813,0.8388211909536539,0.6619713511465756
sipu_a2,Birch_thresh_0.4,0.9244776630604656,0.9573476884071166,0.9222566535913777,0.5509528697483174,0.7938785281323618,0.4687489854447324
sipu_a3,Birch_thresh_0.4,0.9386268885134268,0.9662711026509274,0.9373762821575672,0.4874037191339794,0.7699194331094322,0.3861941597329165
sipu_aggregation,Birch_thresh_0.4,0.8485543020484534,0.9135963735408004,0.8038425914348706,0.8781841435708007,0.9093553427488194,0.8439145104145165
sipu_compound,Birch_thresh_0.4,0.82016080241487,0.7781112069237407,0.7584588791357191,0.8225991113546121,0.7789961209785892,0.7609423924433645
sipu_d31,Birch_thresh_0.4,0.9216886444859259,0.9499510582000228,0.9190975818208325,0.6866523324010535,0.8640120105141427,0.6494903330033874
sipu_flame,Birch_thresh_0.4,0.6283080199385481,0.20560264878290035,0.230600816686124,0.961438880790708,0.8688077573153244,0.9177634324314844
sipu_jain,Birch_thresh_0.4,0.5893137924796926,0.22140357242929812,0.02785529959607413,0.7798473468570347,0.4895290656025437,0.4921401342058547
sipu_pathbased,Birch_thresh_0.4,0.6077946079681399,0.4537544562511747,0.3952747620991588,0.671545890929662,0.5599829856007589,0.4826160468628999
sipu_r15,Birch_thresh_0.4,0.9667396397035058,0.9730652177267336,0.964420655800129,0.7079984295227213,0.8539523884617605,0.6605640896454874
sipu_s1,Birch_thresh_0.4,0.9844467535339856,0.9847016585498451,0.9833356638705169,0.9270519969402322,0.96442642021429,0.91993468006219
sipu_s2,Birch_thresh_0.4,0.9120474124270392,0.9262999296168868,0.9057496134305152,0.9141812928051296,0.9296964463775942,0.9080342060404822
sipu_s3,Birch_thresh_0.4,0.6989347245420052,0.7688331679612046,0.6771132934064521,0.6975842100007335,0.7773890953651754,0.6747924485936371
sipu_s4,Birch_thresh_0.4,0.5846663569247037,0.6919403055070443,0.5532287863689617,0.5661237389885919,0.6730259346712845,0.5255063579652002
sipu_spiral,Birch_thresh_0.4,0.3511600365745285,0.0043756968196730795,0.005627743628362728,0.3593220134066592,0.009041182774158857,0.009460592993070028
sipu_unbalance,Birch_thresh_0.4,0.9999834765654972,0.9993862441538685,0.999976887161302,0.774543633970682,0.8039684627534359,0.6117329768837025
wut_cross,Birch_thresh_0.4,0.4838318220349858,0.34841257630924943,0.13038410222621655,0.44038376037689997,0.2367491329086914,0.03215222815095604
wut_smile,Birch_thresh_0.4,0.7284061436462173,0.7418651761731372,0.6223797215597826,0.6147127394944052,0.7036692999811301,0.46900644480789294
wut_twosplashes,Birch_thresh_0.4,0.6115145069433762,0.1679405099936612,0.21430946086665306,0.6766166069900289,0.07445883867257531,0.008575318090705478
wut_x1,Birch_thresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,Birch_thresh_0.4,0.5425659882143382,0.3766654171787831,0.19059652305968905,0.547040079396825,0.4014580557625361,0.21181886638788885
wut_x3,Birch_thresh_0.4,0.905125922169022,0.8565734020480036,0.8708552741204635,0.7156750524659071,0.6979110197984707,0.5530405256063782
wut_z1,Birch_thresh_0.4,0.4810163116683028,0.2814599249157946,0.22203593799821028,0.4759875865547313,0.18049087772219025,0.1588106979988261
wut_z2,Birch_thresh_0.4,0.6420217840449589,0.6395646595371921,0.4723491580531074,0.6775442150807085,0.6655104395702895,0.5109808477117773
wut_z3,Birch_thresh_0.4,0.999000394634998,0.9953328427370528,0.9985731332514579,0.9804084198397142,0.9582107517120584,0.9719496555783312
fcps_atom,Birch_thresh_0.3,0.6493311948292404,0.17774463391919146,0.061986381779760485,0.6485076121839648,0.18405305221784204,0.06707176879624954
fcps_chainlink,Birch_thresh_0.3,0.7000605663654371,0.41053513496109306,0.3451998040124927,0.6730022594981312,0.35048174344472605,0.2595367587417096
fcps_engytime,Birch_thresh_0.3,0.5971662764082978,0.14473861782855493,0.19206560229466504,0.5505272119081441,0.05558913594909176,0.06854129127768796
fcps_hepta,Birch_thresh_0.3,0.684873888623951,0.8077585678475285,0.598603632416382,0.6825276137079759,0.8012195657944813,0.6117109067693587
fcps_lsun,Birch_thresh_0.3,0.5979190231032192,0.4943425500417288,0.35225419439872685,0.7178960200196187,0.7075800783142213,0.5584452153380188
fcps_target,Birch_thresh_0.3,0.6647783869479895,0.42320705538317344,0.3527296893948764,0.6790954998077213,0.4509615155918406,0.39536221336553307
fcps_tetra,Birch_thresh_0.3,0.7208126195225028,0.6583520242458939,0.6255472970269048,0.6702091694211799,0.6299714430789206,0.5539504163237199
fcps_twodiamonds,Birch_thresh_0.3,0.9974968750146852,0.9873803840988732,0.9949999922070802,0.5564634228368934,0.010211684010223558,0.010059715299361355
fcps_wingnut,Birch_thresh_0.3,0.94816572335551,0.8242205377184815,0.8964236417541485,0.9188467011293876,0.7541388482056898,0.8377139362282642
graves_dense,Birch_thresh_0.3,0.66052051012087,0.319532377036867,0.21807445901244146,0.6442240849457255,0.2257857585224554,0.10642538205049262
graves_fuzzyx,Birch_thresh_0.3,0.6422214583247616,0.6769487807344787,0.4995106724431417,0.7759926573252696,0.79559722359004,0.7178157785443475
graves_line,Birch_thresh_0.3,0.5976993884341658,0.18003903275169,-0.009239623395487487,0.5976993884341658,0.18003903275169,-0.009239623395487487
graves_parabolic,Birch_thresh_0.3,0.7894889738361227,0.5585505827402071,0.5681002074082354,0.7725913444900749,0.4491149421855044,0.5441899157413875
graves_ring,Birch_thresh_0.3,0.6523419466936178,0.28068295605640864,0.16755678705653862,0.6952575036582733,0.4008909735432248,0.3312269071658691
graves_zigzag,Birch_thresh_0.3,0.5067594685614388,0.3406453201556188,0.13178058372441706,0.5152100917905784,0.3774801221123241,0.1657630347003672
myOwn_3distr,Birch_thresh_0.3,1.0,1.0,1.0,0.9933335572221432,0.9829409811918864,0.9900168347249766
myOwn_3hearts,Birch_thresh_0.3,0.5775432792098353,0.3655569859063088,0.3060868798646025,0.7179455449940501,0.6040140049773818,0.5576584758526141
myOwn_sinAndCos,Birch_thresh_0.3,0.6559641130739593,0.2400439250124565,0.3122260177895748,0.533415879919112,0.007856745802086538,0.009076231764215908
other_iris,Birch_thresh_0.3,0.4914640527336608,0.2972207955633375,0.17421763020335426,0.6950976506739076,0.593763739509459,0.5286328442795427
other_iris5,Birch_thresh_0.3,0.5836272765716854,0.3125285516191793,0.2390334044065388,0.5803083541015144,0.3009868149400575,0.20252593594948126
other_square,Birch_thresh_0.3,0.5045837322777665,0.0035101568795549713,0.004790569323849867,0.6611648283551783,0.31615812779643016,0.2128841502605331
sipu_a1,Birch_thresh_0.3,0.9184429744064944,0.9461970186902698,0.9141553020400474,0.8178915246174141,0.9036097278085596,0.8064895981034278
sipu_a2,Birch_thresh_0.3,0.9244776630604656,0.9573476884071166,0.9222566535913777,0.6910142475194033,0.8729205799040871,0.6559099705986627
sipu_a3,Birch_thresh_0.3,0.9386268885134268,0.9662711026509274,0.9373762821575672,0.5990246637037439,0.8438064849899475,0.5284877997660036
sipu_aggregation,Birch_thresh_0.3,0.8326234540792976,0.9024352207405768,0.7833230045722152,0.9598843090280982,0.9537224861956524,0.9487441005189058
sipu_compound,Birch_thresh_0.3,0.6554757133268124,0.7330320471746063,0.5536061160686672,0.8515006209546955,0.7923018103588663,0.7894681743876322
sipu_d31,Birch_thresh_0.3,0.8875430506313683,0.9344294440066221,0.8837826770713629,0.8172257655939941,0.914354760388518,0.8061466524222817
sipu_flame,Birch_thresh_0.3,0.6963747877612946,0.4353066565140103,0.36700296963941664,0.8770574762250304,0.660496545895674,0.7177500597463086
sipu_jain,Birch_thresh_0.3,0.7904496301828084,0.5041511826361034,0.5146169826822441,0.9116335517191942,0.6632629014085506,0.7470285441038127
sipu_pathbased,Birch_thresh_0.3,0.6528469039665872,0.5240265524745765,0.4391774558877443,0.6458945501900641,0.4887748867852874,0.4335560807313458
sipu_r15,Birch_thresh_0.3,0.9766869487884066,0.9814194667629154,0.9750614971916408,0.9619542855879452,0.9720491525689294,0.959302035191822
sipu_s1,Birch_thresh_0.3,0.9844467535339856,0.9847016585498451,0.9833356638705169,0.9864629735480408,0.9851801942101052,0.9854966464294636
sipu_s2,Birch_thresh_0.3,0.9120474124270392,0.9262999296168868,0.9057496134305152,0.9084268772087694,0.9266084045920592,0.9018730643257884
sipu_s3,Birch_thresh_0.3,0.6989347245420052,0.7688331679612046,0.6771132934064521,0.672820971081633,0.7594891815882471,0.6468287296613628
sipu_s4,Birch_thresh_0.3,0.5846663569247037,0.6919403055070443,0.5532287863689617,0.5320190488568265,0.6616944673494094,0.4781752124123982
sipu_spiral,Birch_thresh_0.3,0.3434876148370837,0.0050497788715079045,0.005279729341460531,0.32824405029322745,-0.004382952335743618,-0.004760409237990005
sipu_unbalance,Birch_thresh_0.3,0.9999834765654972,0.9993862441538685,0.999976887161302,0.7750558825779746,0.818500687465007,0.6126168633579796
wut_cross,Birch_thresh_0.3,0.4993661876406302,0.3817796523926715,0.16323383726012866,0.4668156262793733,0.20706911358714492,0.09494665886374727
wut_smile,Birch_thresh_0.3,0.6720976803251604,0.734916643123632,0.5500205746872715,0.6154421836185437,0.7053103287606267,0.4704723721512005
wut_twosplashes,Birch_thresh_0.3,0.6773249695269564,0.048248171714387215,0.005971745722029199,0.6668336889765222,0.1022865221680062,0.017605094041484533
wut_x1,Birch_thresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,Birch_thresh_0.3,0.5425659882143382,0.3766654171787831,0.19059652305968905,0.549372401204326,0.4022968430365504,0.21493620246244832
wut_x3,Birch_thresh_0.3,0.6785018808173687,0.6630989840073572,0.5045472401370921,0.8227035662631486,0.7999491256919847,0.7564243080037698
wut_z1,Birch_thresh_0.3,0.4184411033573908,0.13272109541181198,0.10251743896129507,0.4103395715210998,0.15006721125645267,0.11354565458026393
wut_z2,Birch_thresh_0.3,0.5816376637229681,0.6016829573828216,0.3891153984929782,0.5821216100547424,0.5825748119108729,0.3753324886685584
wut_z3,Birch_thresh_0.3,0.999000394634998,0.9953328427370528,0.9985731332514579,0.9613613013278144,0.9323669791683632,0.944935298561166
fcps_atom,Birch_thresh_0.2,0.6478107480689885,0.19036000538607328,0.07235769496785913,0.6575995621335596,0.2972960944132906,0.20179772685486336
fcps_chainlink,Birch_thresh_0.2,0.6637869902278841,0.32458159265771896,0.2241142214165084,0.6511095270733998,0.27402739754400385,0.15946151688769586
fcps_engytime,Birch_thresh_0.2,0.6459559515780713,0.2392856894306457,0.162923111976116,0.5757253363804887,0.02495027875085561,0.0218622429812919
fcps_hepta,Birch_thresh_0.2,0.6990304784320029,0.8063853951411555,0.6342258259386756,0.6537097829716991,0.8073870852441366,0.546860494272411
fcps_lsun,Birch_thresh_0.2,0.6252202831896323,0.5347347461550449,0.4035718025062655,0.7285200995498061,0.7152288166159869,0.5755998508928001
fcps_target,Birch_thresh_0.2,0.8076704592879542,0.6721540283625224,0.6591613861335232,0.7975378606189101,0.6370053991694454,0.6430478553335793
fcps_tetra,Birch_thresh_0.2,0.6560609421286819,0.6393448669275555,0.5270436274607984,0.6422332328836394,0.5912949733683063,0.5157242605636126
fcps_twodiamonds,Birch_thresh_0.2,0.9925096100859492,0.9680896184154518,0.9850375245509264,0.8964340072508841,0.744319953516281,0.7918426299551097
fcps_wingnut,Birch_thresh_0.2,0.9027336920363559,0.7116820381944684,0.8055622372411023,0.9804727003930944,0.9253750763506156,0.9609789872214964
graves_dense,Birch_thresh_0.2,0.6487491201346025,0.2715444690639684,0.15728977616454928,0.7073036929502207,0.42688201555862587,0.3694131931985581
graves_fuzzyx,Birch_thresh_0.2,0.6166476834108456,0.6726380713235587,0.5010367385652971,0.6851762919074116,0.7261099942820262,0.5920422902915695
graves_line,Birch_thresh_0.2,0.6212630449914378,0.2342354923199516,0.08706221015567203,0.6212630449914378,0.2342354923199516,0.08706221015567203
graves_parabolic,Birch_thresh_0.2,0.8072702473879513,0.5076995250386409,0.6142708844926394,0.8309900664335278,0.5532908137808588,0.6622580316532528
graves_ring,Birch_thresh_0.2,0.6482878065149678,0.2543251406421714,0.13637862857947586,0.6968324839546541,0.4040876702765463,0.33585246054705353
graves_zigzag,Birch_thresh_0.2,0.4976493621590681,0.36428067064614794,0.1431581002700961,0.5350882551008453,0.4113080748561651,0.20428139063163853
myOwn_3distr,Birch_thresh_0.2,0.9641992541554923,0.9346902372825606,0.946360627369802,0.996658319479515,0.9904158006879528,0.9949958125176231
myOwn_3hearts,Birch_thresh_0.2,0.5775432792098353,0.3655569859063088,0.3060868798646025,0.5168466843408921,0.3171119728138408,0.2740708918383189
myOwn_sinAndCos,Birch_thresh_0.2,0.5044417302185278,0.006420381933931092,0.008837838956248269,0.5811446590952509,0.1209667886943582,0.16154543556940595
other_iris,Birch_thresh_0.2,0.6696583236722888,0.5213622110477735,0.4910735463875141,0.6976913936267722,0.5939469026429339,0.5454371426684084
other_iris5,Birch_thresh_0.2,0.5467164350195004,0.20649039957498508,0.14722619076446228,0.5826923054333256,0.2994192134763604,0.1927710843373494
other_square,Birch_thresh_0.2,0.508468519586191,0.007273535316712746,0.009841088941481757,0.6502293482369966,0.2687363329611355,0.15312965278560395
sipu_a1,Birch_thresh_0.2,0.9184429744064944,0.9461970186902698,0.9141553020400474,0.8588976954611864,0.9271792160126606,0.8496856934394159
sipu_a2,Birch_thresh_0.2,0.9244776630604656,0.9573476884071166,0.9222566535913777,0.901621779872314,0.9492304860524612,0.8984405804376695
sipu_a3,Birch_thresh_0.2,0.9386268885134268,0.9662711026509274,0.9373762821575672,0.8501963884004498,0.9386242950734992,0.8459349457572938
sipu_aggregation,Birch_thresh_0.2,0.8551677008335108,0.9190872731840588,0.8123488861189921,0.8477239470973804,0.9072907979397424,0.802991745650399
sipu_compound,Birch_thresh_0.2,0.655076994968595,0.7310702499745471,0.5537295678441208,0.799720189425188,0.7491185292904405,0.7264979082208347
sipu_d31,Birch_thresh_0.2,0.9179754092299284,0.9477678857712514,0.9152596819310079,0.9009740427409142,0.9465298563401788,0.8972573234117506
sipu_flame,Birch_thresh_0.2,0.6237313892578666,0.32752823307490503,0.18724407090631687,0.6503207386890248,0.3453914654381644,0.2621456145518009
sipu_jain,Birch_thresh_0.2,0.7904496301828084,0.5041511826361034,0.5146169826822441,0.9183402588197456,0.6846802322001557,0.7684468898487475
sipu_pathbased,Birch_thresh_0.2,0.6653592192351713,0.5489288771190349,0.4678784169831594,0.6528469039665872,0.5240265524745765,0.4391774558877443
sipu_r15,Birch_thresh_0.2,0.9832970951858736,0.986355972256547,0.9821333010494032,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,Birch_thresh_0.2,0.9844467535339856,0.9847016585498451,0.9833356638705169,0.9796850275574857,0.9802470285844936,0.9782349921327421
sipu_s2,Birch_thresh_0.2,0.9120474124270392,0.9262999296168868,0.9057496134305152,0.8160127584457865,0.8877769310814269,0.801016690491881
sipu_s3,Birch_thresh_0.2,0.6989347245420052,0.7688331679612046,0.6771132934064521,0.6248833489598137,0.7310450152414961,0.596234771111212
sipu_s4,Birch_thresh_0.2,0.5846663569247037,0.6919403055070443,0.5532287863689617,0.4949599051218155,0.6361501132046113,0.4457566931348042
sipu_spiral,Birch_thresh_0.2,0.3544520645175177,-0.004629083953025018,-0.004199821389411565,0.3527191135892437,0.009520967047736077,0.013075425975474664
sipu_unbalance,Birch_thresh_0.2,0.9999834765654972,0.9993862441538685,0.999976887161302,0.5774329306181322,0.41521763339129797,0.1275852204222546
wut_cross,Birch_thresh_0.2,0.4533635288033079,0.24944728614098602,0.049968461570253184,0.5140149891354465,0.3144517781405787,0.20272808283909646
wut_smile,Birch_thresh_0.2,0.7144789105234279,0.7552499163286661,0.6058669259244904,0.6596088231465891,0.7235767885866161,0.5329335362613206
wut_twosplashes,Birch_thresh_0.2,0.5985891231987649,0.14531845211699096,0.1829341272233947,0.6668336889765222,0.1022865221680062,0.017605094041484533
wut_x1,Birch_thresh_0.2,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,Birch_thresh_0.2,0.5425659882143382,0.3766654171787831,0.19059652305968905,0.6135179787846392,0.4909912537209,0.33824084381015224
wut_x3,Birch_thresh_0.2,0.6932129504845856,0.7345220060534485,0.5765688310627062,0.8126938744033014,0.7734399521641838,0.74290151505753
wut_z1,Birch_thresh_0.2,0.46141740590575003,0.2073078924875913,0.1867403265562917,0.4614477888233214,0.20766922033881224,0.1875496580460724
wut_z2,Birch_thresh_0.2,0.5129181447203579,0.5693373848861856,0.3010602339304165,0.5319825101431358,0.5871005042548523,0.32810696596476663
wut_z3,Birch_thresh_0.2,0.9906932538039231,0.9738548619873026,0.9867212803133324,0.999000394634998,0.9953328427370528,0.9985731332514579
sipu_a1,AffProp_damp_0.7,0.9667798163732084,0.972771775840392,0.9650422883709028,0.7564974544946151,0.8811662290847704,0.7300145259075714
sipu_a2,AffProp_damp_0.7,0.9685709460242996,0.9771372836034148,0.96765257496078,0.952757707688508,0.9674007596044232,0.9513764951234179
sipu_a3,AffProp_damp_0.7,0.969289551735592,0.9797211071248798,0.9686667035258552,0.9698037291008108,0.9801043765911542,0.9691912852038579
sipu_aggregation,AffProp_damp_0.7,0.5385455521915475,0.7474921535086962,0.3915053255147707,0.5392088550345219,0.7476852493012909,0.3923291357760548
sipu_compound,AffProp_damp_0.7,0.5318671623988289,0.6711892353532414,0.3916727466782697,0.4832698036237893,0.6294798767438118,0.3400643201590265
sipu_d31,AffProp_damp_0.7,0.9524827371591228,0.9646151852905436,0.9509143202438712,0.956248103127578,0.9670246606757236,0.9548039910829459
sipu_flame,AffProp_damp_0.7,0.3882719484907626,0.3894961561534671,0.14101950721637152,0.3676340654715348,0.3725620796608855,0.12619133804712931
sipu_jain,AffProp_damp_0.7,0.3868769247063025,0.3774214694373437,0.11959950551072665,0.3618942792729822,0.35860307386039364,0.10419135529322207
sipu_pathbased,AffProp_damp_0.7,0.4719083558305542,0.5492055657325676,0.28006278799619955,0.4317441009508632,0.4766089324862039,0.24170728889940699
sipu_r15,AffProp_damp_0.7,0.9932484439315348,0.9938103763245356,0.9927781994136302,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,AffProp_damp_0.7,0.768013554866089,0.8920793307393947,0.7310871313467023,0.7894594454448635,0.8962781749487245,0.7573705736796903
sipu_s2,AffProp_damp_0.7,0.6214512584916753,0.7653436786038501,0.5498668710861732,0.6679750934190393,0.8131230190319286,0.6098574692873705
sipu_s3,AffProp_damp_0.7,0.4932438933270159,0.6831499258703604,0.417360066854938,0.4760025119569661,0.6782698355289554,0.3948439377421595
sipu_s4,AffProp_damp_0.7,0.4436078407890183,0.6266773201604248,0.3663147538890257,0.4437292231501929,0.6269257231155801,0.3639771751090357
sipu_spiral,AffProp_damp_0.7,0.32593822341562323,0.4152665461735867,0.14631858511161822,0.3233844898986388,0.4067866558679168,0.1443929106489341
sipu_unbalance,AffProp_damp_0.7,0.3517784528323361,0.4528748805706641,0.16800018535517006,0.4949048318758506,0.6542996533089334,0.31685022930231393
sipu_a1,spectral_n_neigh_5,0.9569831662660566,0.9684310351535856,0.9547315136600196,0.8667552731610983,0.9294142909080868,0.8587125015703626
sipu_a2,spectral_n_neigh_5,0.9589882178490062,0.973130330572002,0.9577889910510692,0.9481637676816624,0.9662005289666076,0.9466476970417212
sipu_a3,spectral_n_neigh_5,0.9597836670498446,0.9765357376022394,0.958966404224912,0.9594251003438272,0.9762141525183692,0.958600430642724
sipu_aggregation,spectral_n_neigh_5,0.8075575896443837,0.8921769357439125,0.7552623844912197,0.8091654861205121,0.8927330617295692,0.7571405490463168
sipu_compound,spectral_n_neigh_5,0.7262843658913191,0.8338434187926841,0.6395725094747899,0.6359911762643727,0.7259524468365576,0.5298195521023821
sipu_d31,spectral_n_neigh_5,0.9357471673972391,0.955322079968142,0.9336236801474641,0.9365317504114472,0.9563545029132936,0.9344341738687382
sipu_flame,spectral_n_neigh_5,0.9622728648887758,0.8668188554100777,0.9174899407214474,0.9622728648887758,0.8668188554100777,0.9174899407214474
sipu_jain,spectral_n_neigh_5,0.7904496301828084,0.5041511826361034,0.5146169826822441,0.8738972642546293,0.6364697695543323,0.6964807535592623
sipu_pathbased,spectral_n_neigh_5,0.6800092619502208,0.5728552687948318,0.49921621122584,0.6756164751356247,0.5662811277985049,0.4907474157551958
sipu_r15,spectral_n_neigh_5,0.9932484439315348,0.9938103763245356,0.9927781994136302,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,spectral_n_neigh_5,0.9773427758438946,0.9805469137313676,0.9757229409510044,0.9769356711432464,0.9800385328889424,0.9752867202962294
sipu_s2,spectral_n_neigh_5,0.9188069898971991,0.9341980831890812,0.9130022446421896,0.924803443367088,0.9370143991476496,0.9194299940751696
sipu_s3,spectral_n_neigh_5,0.7279185658360094,0.7882982167499929,0.7081840525273775,0.7327104539229172,0.7897633437828263,0.7134888302490116
sipu_s4,spectral_n_neigh_5,0.5977101099414547,0.6991377639436602,0.5669515461534373,0.6141839559128632,0.7074998785138348,0.5847153596989411
sipu_spiral,spectral_n_neigh_5,0.5665575498621915,0.4520643079723025,0.27992133676808023,0.5710344654054044,0.4591068185275334,0.2903254266824957
sipu_unbalance,spectral_n_neigh_5,0.6954804312400905,0.7815130801097041,0.5777931545169974,0.8195090971081546,0.851300810265926,0.7461039599489191
fcps_atom,AffProp_damp_0.9,0.3750378133380943,0.2629979604124562,0.13135821016487634,0.3735397709090826,0.2623192943933453,0.13018558337669667
fcps_chainlink,AffProp_damp_0.9,0.3486839998832039,0.3608649359952316,0.1212979516120911,0.3703585664553697,0.3666169113793549,0.13682227149856674
fcps_engytime,AffProp_damp_0.9,0.18619333159413146,0.2481424241229822,0.034575434922376566,0.17958961041081847,0.24548848071745102,0.03215992374879483
fcps_hepta,AffProp_damp_0.9,0.7239688863225722,0.855348597687096,0.6182014971179934,0.7239688863225722,0.855348597687096,0.6182014971179934
fcps_lsun,AffProp_damp_0.9,0.4888007513257772,0.5911839972058872,0.2823308473414902,0.4570477190071781,0.5730961275161727,0.2486235838939845
fcps_target,AffProp_damp_0.9,0.3807067219754448,0.4021765143566602,0.14877203607803569,0.38377894889323977,0.4238229670586721,0.15108923486614576
fcps_tetra,AffProp_damp_0.9,0.391515993888416,0.5101618221712834,0.23836271088712616,0.391515993888416,0.5101618221712834,0.23836271088712616
fcps_twodiamonds,AffProp_damp_0.9,0.3246177602378689,0.37535262707733136,0.10549454282036437,0.30850983332916804,0.3627353959542051,0.09528439859196196
fcps_wingnut,AffProp_damp_0.9,0.2724348582538583,0.3399102543288572,0.07428844362514136,0.2709643157963077,0.3349984634421297,0.0734883712746526
graves_dense,AffProp_damp_0.9,0.7447322138573473,0.5534224724767112,0.555267653989101,0.7374593227950929,0.5391468475986863,0.5437057106811555
graves_fuzzyx,AffProp_damp_0.9,0.4789012663125665,0.6512810334709942,0.33457640394793986,0.4794840735299508,0.6515299686767515,0.33516047348513106
graves_line,AffProp_damp_0.9,0.4171472573558726,0.3688226980167894,0.1192306203110059,0.4171472573558726,0.3688226980167894,0.1192306203110059
graves_parabolic,AffProp_damp_0.9,0.3434847762056453,0.3647435424633397,0.11804125417624185,0.3286884249754036,0.3610695061370885,0.10809009420923227
graves_ring,AffProp_damp_0.9,0.3380718639140807,0.3748659338192232,0.11439390469994475,0.3380955741125117,0.3748714610339917,0.11440994914052535
graves_zigzag,AffProp_damp_0.9,0.5300510621066304,0.5955781290236146,0.30525507270398683,0.5145230266510221,0.5710289661810969,0.2881942403384048
myOwn_3distr,AffProp_damp_0.9,0.4422987007707773,0.5618387510664523,0.24517828761419025,0.4411800834088615,0.5614262842909619,0.244015632120185
myOwn_3hearts,AffProp_damp_0.9,0.4135594409005717,0.4700256181731013,0.22773154899774103,0.44211805241522745,0.41033538612354,0.25964768231693663
myOwn_sinAndCos,AffProp_damp_0.9,0.3911059388729437,0.4222312819602176,0.15322342698338892,0.3655880447633587,0.40433313904806784,0.13388660255343635
other_iris,AffProp_damp_0.9,0.6074855420293851,0.484675924030243,0.4527429038684816,0.6059208580668318,0.4538984471911279,0.4514893552449887
other_iris5,AffProp_damp_0.9,0.301909075153283,0.1803433093219025,0.06253203040173724,0.3268753191668499,0.13220991563386228,0.07134833402460941
other_square,AffProp_damp_0.9,0.29262135005672096,0.35245575240213795,0.0857056213933555,0.28661885517413355,0.3394183502521263,0.08221373465515239
wut_cross,AffProp_damp_0.9,0.3277158859296726,0.5105653539870447,0.17442946920014504,0.3277158859296726,0.5105653539870447,0.17442946920014504
wut_smile,AffProp_damp_0.9,0.4590756053732005,0.6584967571070639,0.2819799729512848,0.4634540635384428,0.6664404452664784,0.2853503366975081
wut_twosplashes,AffProp_damp_0.9,0.4454804179573826,0.22214266126118087,0.19261895334697446,0.4094364309081128,0.4120496519289133,0.16798775743897226
wut_x1,AffProp_damp_0.9,0.916380978829578,0.9024708656976348,0.8734039108774851,0.916380978829578,0.9024708656976348,0.8734039108774851
wut_x2,AffProp_damp_0.9,0.643249391892457,0.5904557510606787,0.4913832966395892,0.6569640539184401,0.6085532571413589,0.5092761839165717
wut_x3,AffProp_damp_0.9,0.7693899474403312,0.7350298296713008,0.6918637225490566,0.7825019142249009,0.7573742574251826,0.7088377766472167
wut_z1,AffProp_damp_0.9,0.33684915889781936,0.3981715788706849,0.15600424711397892,0.31643367914421805,0.35638560682233644,0.13669624687608045
wut_z2,AffProp_damp_0.9,0.4227032841432841,0.6032584940808379,0.21356877030638316,0.42234611239696396,0.6006486336036441,0.2133553522844096
wut_z3,AffProp_damp_0.9,0.405393845512219,0.5856933668290228,0.216473815071738,0.4271097523159111,0.6026247797441192,0.2384853197387249
sipu_a1,AffProp_damp_0.9,0.9680253625753,0.973209749340766,0.9663532693600406,0.8155911700404807,0.8973308451359175,0.8009805088800008
sipu_a2,AffProp_damp_0.9,0.9682118889936866,0.9770087143765614,0.9672829774130294,0.9586429252673484,0.9698392898075738,0.957434427893726
sipu_a3,AffProp_damp_0.9,0.9727124454247936,0.9813744192083448,0.9721591832134648,0.9727124454247936,0.9813744192083448,0.9721591832134648
sipu_aggregation,AffProp_damp_0.9,0.5213034789198477,0.7363250901272231,0.3702506228623792,0.5382763473503319,0.7458562001019826,0.3914614173583982
